Side,Instrument,Amount,Value,Price,Price (USD),IV,Type,Order ID,Und. Mark,Trade ID,Fees,Index,Date
buy,BTC-PERPETUAL,50,0.001680644,29750.5,29750.5,,market,16768164766,,172647711,0.00000084,29739.72,7/18/23 17:12
sell,BTC-PERPETUAL,50,0.001679769,29766,29766,,market,16768158710,,172647642,0.00000084,29760.98,7/18/23 17:11
buy,BTC-PERPETUAL,50,0.001679741,29766.5,29766.5,,market,16768158684,,172647641,0.00000084,29760.98,7/18/23 17:11
sell,BTC-PERPETUAL,50,0.001679628,29768.5,29768.5,,market,16768153456,,172647608,0.00000084,29761.52,7/18/23 17:11
buy,BTC-PERPETUAL,50,0.0016796,29769,29769,,market,16768153423,,172647607,0.00000084,29761.52,7/18/23 17:11
sell,BTC-PERPETUAL,50,0.001680729,29749,29749,,market,16768147497,,172647520,0.00000084,29746.12,7/18/23 17:10
buy,BTC-PERPETUAL,50,0.001680701,29749.5,29749.5,,market,16768147455,,172647518,0.00000084,29746.35,7/18/23 17:10
sell,BTC-PERPETUAL,50,0.001680898,29746,29746,,market,16768142069,,172647408,0.00000084,29733.15,7/18/23 17:10
buy,BTC-PERPETUAL,50,0.00168087,29746.5,29746.5,,market,16768142028,,172647406,0.00000084,29734.41,7/18/23 17:10
sell,BTC-PERPETUAL,50,0.001681464,29736,29736,,market,16768136813,,172647352,0.00000084,29734.14,7/18/23 17:09
buy,BTC-PERPETUAL,50,0.001681435,29736.5,29736.5,,market,16768136773,,172647351,0.00000084,29732.4,7/18/23 17:09
sell,BTC-PERPETUAL,50,0.001681237,29740,29740,,market,16768130759,,172647282,0.00000084,29743.64,7/18/23 17:09
buy,BTC-PERPETUAL,50,0.001681209,29740.5,29740.5,,market,16768130716,,172647281,0.00000084,29743.64,7/18/23 17:09
sell,BTC-PERPETUAL,50,0.001680701,29749.5,29749.5,,market,16768125096,,172647219,0.00000084,29746.2,7/18/23 17:08
buy,BTC-PERPETUAL,50,0.001680814,29747.5,29747.5,,market,16768125065,,172647211,0.00000084,29746.2,7/18/23 17:08
sell,BTC-PERPETUAL,50,0.00168169,29732,29732,,market,16768119419,,172647124,0.00000084,29723.28,7/18/23 17:08
buy,BTC-PERPETUAL,50,0.001681661,29732.5,29732.5,,market,16768119389,,172647123,0.00000084,29723.28,7/18/23 17:08
sell,BTC-PERPETUAL,50,0.001681775,29730.5,29730.5,,market,16768114069,,172647010,0.00000084,29716.62,7/18/23 17:07
buy,BTC-PERPETUAL,50,0.001681746,29731,29731,,market,16768114026,,172647006,0.00000084,29716.62,7/18/23 17:07
sell,BTC-PERPETUAL,50,0.001681237,29740,29740,,market,16768108244,,172646883,0.00000084,29734.69,7/18/23 17:07
buy,BTC-PERPETUAL,50,0.001681209,29740.5,29740.5,,market,16768108211,,172646882,0.00000084,29734.69,7/18/23 17:07
sell,BTC-PERPETUAL,50,0.001681294,29739,29739,,market,16768102341,,172646765,0.00000084,29733.92,7/18/23 17:06
buy,BTC-PERPETUAL,50,0.001681266,29739.5,29739.5,,market,16768102299,,172646762,0.00000084,29733.92,7/18/23 17:06
sell,BTC-PERPETUAL,50,0.001682114,29724.5,29724.5,,market,16768096410,,172646583,0.00000084,29722.04,7/18/23 17:06
buy,BTC-PERPETUAL,40,0.001345714,29724,29724,,market,16768096363,,172646581,0.00000067,29722.04,7/18/23 17:06
buy,BTC-PERPETUAL,10,0.000336428,29724,29724,,market,16768096363,,172646580,0.00000017,29722.04,7/18/23 17:06
sell,BTC-PERPETUAL,50,0.001682369,29720,29720,,market,16768090988,,172646424,0.00000084,29713.97,7/18/23 17:05
buy,BTC-PERPETUAL,50,0.00168234,29720.5,29720.5,,market,16768090967,,172646423,0.00000084,29713.97,7/18/23 17:05
sell,BTC-PERPETUAL,50,0.001682397,29719.5,29719.5,,market,16768085068,,172646232,0.00000084,29705.52,7/18/23 17:05
buy,BTC-PERPETUAL,50,0.001682369,29720,29720,,market,16768085033,,172646230,0.00000084,29705.52,7/18/23 17:05
sell,BTC-PERPETUAL,50,0.001682822,29712,29712,,market,16768079225,,172646062,0.00000084,29712.93,7/18/23 17:04
buy,BTC-PERPETUAL,50,0.001682793,29712.5,29712.5,,market,16768079199,,172646061,0.00000084,29712.68,7/18/23 17:04
sell,BTC-PERPETUAL,50,0.001681718,29731.5,29731.5,,market,16768073159,,172645880,0.00000084,29706.74,7/18/23 17:04
buy,BTC-PERPETUAL,50,0.00168152,29735,29735,,market,16768073117,,172645879,0.00000084,29708.84,7/18/23 17:04
sell,BTC-PERPETUAL,50,0.001680418,29754.5,29754.5,,market,16768066770,,172645730,0.00000084,29745.02,7/18/23 17:03
buy,BTC-PERPETUAL,50,0.00168039,29755,29755,,market,16768066742,,172645729,0.00000084,29745.02,7/18/23 17:03
sell,BTC-PERPETUAL,50,0.001682963,29709.5,29709.5,,market,16768060240,,172645594,0.00000084,29708.3,7/18/23 17:03
buy,BTC-PERPETUAL,50,0.001682935,29710,29710,,market,16768060204,,172645593,0.00000084,29708.3,7/18/23 17:03
sell,BTC-PERPETUAL,50,0.001684267,29686.5,29686.5,,market,16768054749,,172645379,0.00000084,29680.17,7/18/23 17:02
buy,BTC-PERPETUAL,50,0.001684239,29687,29687,,market,16768054723,,172645377,0.00000084,29680.17,7/18/23 17:02
sell,BTC-PERPETUAL,50,0.001684296,29686,29686,,market,16768049159,,172645161,0.00000084,29685.13,7/18/23 17:02
buy,BTC-PERPETUAL,50,0.001684267,29686.5,29686.5,,market,16768049128,,172645159,0.00000084,29685.13,7/18/23 17:02
sell,BTC-PERPETUAL,50,0.001683757,29695.5,29695.5,,market,16768043294,,172644893,0.00000084,29681.34,7/18/23 17:01
buy,BTC-PERPETUAL,50,0.001683728,29696,29696,,market,16768043269,,172644891,0.00000084,29681.34,7/18/23 17:01
sell,BTC-PERPETUAL,50,0.001682935,29710,29710,,market,16768037758,,172644659,0.00000084,29696.46,7/18/23 17:01
buy,BTC-PERPETUAL,50,0.001682907,29710.5,29710.5,,market,16768037736,,172644658,0.00000084,29696.46,7/18/23 17:01
sell,BTC-PERPETUAL,50,0.001683105,29707,29707,,market,16768032268,,172644386,0.00000084,29702.41,7/18/23 17:00
buy,BTC-PERPETUAL,50,0.001683077,29707.5,29707.5,,market,16768032243,,172644385,0.00000084,29702.41,7/18/23 17:00
sell,BTC-PERPETUAL,40,0.001346348,29710,29710,,market,16768026026,,172644081,0.00000067,29695.66,7/18/23 17:00
sell,BTC-PERPETUAL,10,0.000336587,29710,29710,,market,16768026026,,172644080,0.00000017,29695.66,7/18/23 17:00
buy,BTC-PERPETUAL,50,0.001682907,29710.5,29710.5,,market,16768026002,,172644078,0.00000084,29695.66,7/18/23 17:00
sell,BTC-PERPETUAL,50,0.001682114,29724.5,29724.5,,market,16768020669,,172643818,0.00000084,29715.45,7/18/23 16:59
buy,BTC-PERPETUAL,50,0.001682086,29725,29725,,market,16768020640,,172643816,0.00000084,29715.45,7/18/23 16:59
sell,BTC-PERPETUAL,50,0.001681831,29729.5,29729.5,,market,16768014615,,172643626,0.00000084,29725.44,7/18/23 16:59
buy,BTC-PERPETUAL,50,0.001681803,29730,29730,,market,16768014563,,172643617,0.00000084,29725.44,7/18/23 16:59
sell,BTC-PERPETUAL,50,0.001683105,29707,29707,,market,16768008563,,172643369,0.00000084,29706.17,7/18/23 16:58
buy,BTC-PERPETUAL,50,0.001683077,29707.5,29707.5,,market,16768008470,,172643367,0.00000084,29700.59,7/18/23 16:58
sell,BTC-PERPETUAL,50,0.001682369,29720,29720,,market,16768002019,,172643060,0.00000084,29709.36,7/18/23 16:58
buy,BTC-PERPETUAL,50,0.00168234,29720.5,29720.5,,market,16768001959,,172643052,0.00000084,29708.36,7/18/23 16:58
sell,BTC-PERPETUAL,50,0.001681322,29738.5,29738.5,,market,16767996540,,172642878,0.00000084,29733.85,7/18/23 16:57
buy,BTC-PERPETUAL,50,0.001681294,29739,29739,,market,16767996465,,172642877,0.00000084,29733.85,7/18/23 16:57
sell,BTC-PERPETUAL,50,0.001680729,29749,29749,,market,16767990791,,172642735,0.00000084,29746.39,7/18/23 16:57
buy,BTC-PERPETUAL,20,0.00067228,29749.5,29749.5,,market,16767990766,,172642734,0.00000034,29746.39,7/18/23 16:57
buy,BTC-PERPETUAL,30,0.00100842,29749.5,29749.5,,market,16767990766,,172642733,0.0000005,29746.39,7/18/23 16:57
sell,BTC-PERPETUAL,50,0.001681548,29734.5,29734.5,,market,16767985090,,172642612,0.00000084,29729.34,7/18/23 16:56
buy,BTC-PERPETUAL,50,0.00168152,29735,29735,,market,16767985076,,172642611,0.00000084,29729.34,7/18/23 16:56
sell,BTC-PERPETUAL,50,0.001679628,29768.5,29768.5,,market,16767979274,,172642508,0.00000084,29755.46,7/18/23 16:56
buy,BTC-PERPETUAL,50,0.0016796,29769,29769,,market,16767979243,,172642507,0.00000084,29755.46,7/18/23 16:56
sell,BTC-PERPETUAL,50,0.001681803,29730,29730,,market,16767973172,,172642397,0.00000084,29729.91,7/18/23 16:55
buy,BTC-PERPETUAL,50,0.001681775,29730.5,29730.5,,market,16767973137,,172642395,0.00000084,29729.91,7/18/23 16:55
sell,BTC-PERPETUAL,50,0.001680079,29760.5,29760.5,,market,16767966957,,172642268,0.00000084,29749.65,7/18/23 16:55
buy,BTC-PERPETUAL,50,0.001680051,29761,29761,,market,16767966934,,172642267,0.00000084,29749.65,7/18/23 16:55
sell,BTC-PERPETUAL,50,0.001680051,29761,29761,,market,16767961226,,172642178,0.00000084,29761.67,7/18/23 16:54
buy,BTC-PERPETUAL,50,0.001679995,29762,29762,,market,16767961199,,172642175,0.00000084,29761.67,7/18/23 16:54
sell,BTC-PERPETUAL,50,0.001679092,29778,29778,,market,16767954061,,172641998,0.00000084,29768.13,7/18/23 16:54
buy,BTC-PERPETUAL,50,0.001679064,29778.5,29778.5,,market,16767954033,,172641997,0.00000084,29768.13,7/18/23 16:54
sell,BTC-PERPETUAL,50,0.001679825,29765,29765,,market,16767947017,,172641745,0.00000084,29756.53,7/18/23 16:53
buy,BTC-PERPETUAL,50,0.001679797,29765.5,29765.5,,market,16767946983,,172641738,0.00000084,29756.53,7/18/23 16:53
sell,BTC-PERPETUAL,50,0.001681831,29729.5,29729.5,,market,16767940098,,172641453,0.00000084,29718.46,7/18/23 16:53
buy,BTC-PERPETUAL,50,0.001681803,29730,29730,,market,16767940058,,172641450,0.00000084,29718.46,7/18/23 16:52
sell,BTC-PERPETUAL,50,0.00168251,29717.5,29717.5,,market,16767933551,,172641216,0.00000084,29709.12,7/18/23 16:52
buy,BTC-PERPETUAL,50,0.001682482,29718,29718,,market,16767933492,,172641215,0.00000084,29706.24,7/18/23 16:52
sell,BTC-PERPETUAL,50,0.001682765,29713,29713,,market,16767926822,,172640958,0.00000084,29723.3,7/18/23 16:51
buy,BTC-PERPETUAL,50,0.001681916,29728,29728,,market,16767926785,,172640956,0.00000084,29724.76,7/18/23 16:51
sell,BTC-PERPETUAL,50,0.001682624,29715.5,29715.5,,market,16767920056,,172640597,0.00000084,29711.39,7/18/23 16:51
buy,BTC-PERPETUAL,50,0.001682482,29718,29718,,market,16767920022,,172640596,0.00000084,29711.39,7/18/23 16:51
sell,BTC-PERPETUAL,50,0.001685232,29669.5,29669.5,,market,16767912249,,172640225,0.00000084,29666.12,7/18/23 16:50
buy,BTC-PERPETUAL,50,0.001684948,29674.5,29674.5,,market,16767912219,,172640223,0.00000084,29666.12,7/18/23 16:50
sell,BTC-PERPETUAL,50,0.001684835,29676.5,29676.5,,market,16767904940,,172639824,0.00000084,29657.79,7/18/23 16:50
buy,BTC-PERPETUAL,50,0.00168475,29678,29678,,market,16767904885,,172639816,0.00000084,29657.79,7/18/23 16:50
sell,BTC-PERPETUAL,50,0.001683303,29703.5,29703.5,,market,16767897068,,172639483,0.00000084,29707.43,7/18/23 16:49
buy,BTC-PERPETUAL,50,0.001682708,29714,29714,,market,16767896988,,172639474,0.00000084,29707.43,7/18/23 16:49
sell,BTC-PERPETUAL,50,0.00168617,29653,29653,,market,16767888407,,172639104,0.00000084,29646.07,7/18/23 16:49
buy,BTC-PERPETUAL,50,0.001686028,29655.5,29655.5,,market,16767888336,,172639095,0.00000084,29646.07,7/18/23 16:49
sell,BTC-PERPETUAL,50,0.001694312,29510.5,29510.5,,market,16767877924,,172638055,0.00000085,29588.3,7/18/23 16:48
buy,BTC-PERPETUAL,50,0.001693681,29521.5,29521.5,,market,16767877836,,172638035,0.00000085,29588.3,7/18/23 16:48
sell,BTC-PERPETUAL,50,0.001678669,29785.5,29785.5,,market,16767865769,,172637224,0.00000084,29736.37,7/18/23 16:48
buy,BTC-PERPETUAL,50,0.001678641,29786,29786,,market,16767865697,,172637223,0.00000084,29736.37,7/18/23 16:48
sell,BTC-PERPETUAL,50,0.001678078,29796,29796,,market,16767859643,,172637164,0.00000084,29792.22,7/18/23 16:47
buy,BTC-PERPETUAL,50,0.001677965,29798,29798,,market,16767859609,,172637163,0.00000084,29792.22,7/18/23 16:47
sell,BTC-PERPETUAL,50,0.001677881,29799.5,29799.5,,market,16767853291,,172637065,0.00000084,29792.76,7/18/23 16:47
buy,BTC-PERPETUAL,50,0.001677852,29800,29800,,market,16767853258,,172637064,0.00000084,29792.34,7/18/23 16:47
sell,BTC-PERPETUAL,50,0.001677402,29808,29808,,market,16767845887,,172636907,0.00000084,29796.92,7/18/23 16:46
buy,BTC-PERPETUAL,50,0.001677374,29808.5,29808.5,,market,16767845847,,172636906,0.00000084,29796.92,7/18/23 16:46
sell,BTC-PERPETUAL,50,0.001675996,29833,29833,,market,16767838900,,172636789,0.00000084,29819.52,7/18/23 16:46
buy,BTC-PERPETUAL,50,0.001675968,29833.5,29833.5,,market,16767838867,,172636788,0.00000084,29819.52,7/18/23 16:46
sell,BTC-PERPETUAL,50,0.001676193,29829.5,29829.5,,market,16767833654,,172636756,0.00000084,29824.42,7/18/23 16:45
buy,BTC-PERPETUAL,40,0.001340932,29830,29830,,market,16767833612,,172636755,0.00000067,29824.42,7/18/23 16:45
buy,BTC-PERPETUAL,10,0.000335233,29830,29830,,market,16767833612,,172636754,0.00000017,29824.42,7/18/23 16:45
sell,BTC-PERPETUAL,50,0.001674733,29855.5,29855.5,,market,16767827577,,172636681,0.00000084,29846.93,7/18/23 16:45
buy,BTC-PERPETUAL,50,0.001674705,29856,29856,,market,16767827549,,172636680,0.00000084,29846.93,7/18/23 16:45
sell,BTC-PERPETUAL,50,0.001675126,29848.5,29848.5,,market,16767822596,,172636634,0.00000084,29836.53,7/18/23 16:44
buy,BTC-PERPETUAL,50,0.001675098,29849,29849,,market,16767822566,,172636633,0.00000084,29836.53,7/18/23 16:44
sell,BTC-PERPETUAL,50,0.001674733,29855.5,29855.5,,market,16767817859,,172636608,0.00000084,29844.91,7/18/23 16:44
buy,BTC-PERPETUAL,50,0.001674705,29856,29856,,market,16767817824,,172636607,0.00000084,29844.91,7/18/23 16:44
sell,BTC-PERPETUAL,50,0.001674733,29855.5,29855.5,,market,16767812138,,172636559,0.00000084,29843.3,7/18/23 16:43
buy,BTC-PERPETUAL,50,0.001674705,29856,29856,,market,16767812122,,172636558,0.00000084,29843.3,7/18/23 16:43
sell,BTC-PERPETUAL,50,0.001674565,29858.5,29858.5,,market,16767807079,,172636520,0.00000084,29846.39,7/18/23 16:43
buy,BTC-PERPETUAL,50,0.001674537,29859,29859,,market,16767807051,,172636519,0.00000084,29846.39,7/18/23 16:43
sell,BTC-PERPETUAL,50,0.00167392,29870,29870,,market,16767801892,,172636487,0.00000084,29861.09,7/18/23 16:42
buy,BTC-PERPETUAL,50,0.001673892,29870.5,29870.5,,market,16767801840,,172636485,0.00000084,29861.09,7/18/23 16:42
sell,BTC-PERPETUAL,50,0.001673304,29881,29881,,market,16767796780,,172636456,0.00000084,29870.25,7/18/23 16:42
buy,BTC-PERPETUAL,50,0.001673276,29881.5,29881.5,,market,16767796714,,172636455,0.00000084,29870.25,7/18/23 16:42
sell,BTC-PERPETUAL,50,0.001672772,29890.5,29890.5,,market,16767791833,,172636430,0.00000084,29883.25,7/18/23 16:41
buy,BTC-PERPETUAL,50,0.001672744,29891,29891,,market,16767791773,,172636428,0.00000084,29883.25,7/18/23 16:41
sell,BTC-PERPETUAL,50,0.001671961,29905,29905,,market,16767786696,,172636380,0.00000084,29887.63,7/18/23 16:41
buy,BTC-PERPETUAL,50,0.001671933,29905.5,29905.5,,market,16767786656,,172636379,0.00000084,29887.63,7/18/23 16:41
sell,BTC-PERPETUAL,50,0.00167157,29912,29912,,market,16767782064,,172636356,0.00000084,29899.44,7/18/23 16:40
buy,BTC-PERPETUAL,50,0.001671542,29912.5,29912.5,,market,16767782034,,172636355,0.00000084,29899.44,7/18/23 16:40
sell,BTC-PERPETUAL,50,0.00167157,29912,29912,,market,16767777642,,172636354,0.00000084,29897.94,7/18/23 16:40
buy,BTC-PERPETUAL,50,0.001671542,29912.5,29912.5,,market,16767777621,,172636353,0.00000084,29897.62,7/18/23 16:40
sell,BTC-PERPETUAL,50,0.00167157,29912,29912,,market,16767773106,,172636349,0.00000084,29897.43,7/18/23 16:39
buy,BTC-PERPETUAL,50,0.001671542,29912.5,29912.5,,market,16767773084,,172636348,0.00000084,29897.37,7/18/23 16:39
sell,BTC-PERPETUAL,50,0.00167157,29912,29912,,market,16767768575,,172636343,0.00000084,29897.09,7/18/23 16:39
buy,BTC-PERPETUAL,50,0.001671542,29912.5,29912.5,,market,16767768555,,172636342,0.00000084,29897.09,7/18/23 16:39
sell,BTC-PERPETUAL,50,0.001671486,29913.5,29913.5,,market,16767764036,,172636332,0.00000084,29902.07,7/18/23 16:38
buy,BTC-PERPETUAL,50,0.001671458,29914,29914,,market,16767764012,,172636331,0.00000084,29902.07,7/18/23 16:38
sell,BTC-PERPETUAL,50,0.001671402,29915,29915,,market,16767759315,,172636308,0.00000084,29903.01,7/18/23 16:38
buy,BTC-PERPETUAL,50,0.001671374,29915.5,29915.5,,market,16767759280,,172636307,0.00000084,29903.01,7/18/23 16:38
sell,BTC-PERPETUAL,50,0.001671682,29910,29910,,market,16767754425,,172636270,0.00000084,29892.36,7/18/23 16:37
buy,BTC-PERPETUAL,50,0.001671654,29910.5,29910.5,,market,16767754385,,172636269,0.00000084,29892.36,7/18/23 16:37
sell,BTC-PERPETUAL,50,0.001671682,29910,29910,,market,16767749891,,172636262,0.00000084,29897.69,7/18/23 16:37
buy,BTC-PERPETUAL,50,0.001671654,29910.5,29910.5,,market,16767749834,,172636261,0.00000084,29897.69,7/18/23 16:37
sell,BTC-PERPETUAL,50,0.001671346,29916,29916,,market,16767744809,,172636213,0.00000084,29899.93,7/18/23 16:36
buy,BTC-PERPETUAL,50,0.001671319,29916.5,29916.5,,market,16767744780,,172636212,0.00000084,29899.93,7/18/23 16:36
sell,BTC-PERPETUAL,50,0.001670928,29923.5,29923.5,,market,16767739972,,172636191,0.00000084,29908.07,7/18/23 16:36
buy,BTC-PERPETUAL,50,0.0016709,29924,29924,,market,16767739941,,172636190,0.00000084,29907.74,7/18/23 16:36
sell,BTC-PERPETUAL,50,0.001671319,29916.5,29916.5,,market,16767735245,,172636163,0.00000084,29900.74,7/18/23 16:35
buy,BTC-PERPETUAL,50,0.001671291,29917,29917,,market,16767735211,,172636162,0.00000084,29900.78,7/18/23 16:35
sell,BTC-PERPETUAL,50,0.001671123,29920,29920,,market,16767730403,,172636142,0.00000084,29912.63,7/18/23 16:35
buy,BTC-PERPETUAL,50,0.001671095,29920.5,29920.5,,market,16767730340,,172636141,0.00000084,29912.63,7/18/23 16:35
sell,BTC-PERPETUAL,50,0.001671095,29920.5,29920.5,,market,16767725341,,172636121,0.00000084,29906.43,7/18/23 16:34
buy,BTC-PERPETUAL,50,0.001671067,29921,29921,,market,16767725275,,172636120,0.00000084,29906.43,7/18/23 16:34
sell,BTC-PERPETUAL,20,0.000668181,29932,29932,,market,16767720288,,172636090,0.00000033,29922.44,7/18/23 16:34
sell,BTC-PERPETUAL,30,0.001002272,29932,29932,,market,16767720288,,172636089,0.0000005,29922.44,7/18/23 16:34
buy,BTC-PERPETUAL,50,0.001670425,29932.5,29932.5,,market,16767720250,,172636088,0.00000084,29922.44,7/18/23 16:34
sell,BTC-PERPETUAL,50,0.001671151,29919.5,29919.5,,market,16767715137,,172636054,0.00000084,29913.77,7/18/23 16:33
buy,BTC-PERPETUAL,50,0.001671123,29920,29920,,market,16767715110,,172636053,0.00000084,29913.77,7/18/23 16:33
sell,BTC-PERPETUAL,50,0.00167157,29912,29912,,market,16767710375,,172636037,0.00000084,29904.39,7/18/23 16:33
buy,BTC-PERPETUAL,50,0.001671542,29912.5,29912.5,,market,16767710352,,172636036,0.00000084,29904.39,7/18/23 16:33
sell,BTC-PERPETUAL,50,0.001672129,29902,29902,,market,16767705494,,172635997,0.00000084,29892.23,7/18/23 16:32
buy,BTC-PERPETUAL,50,0.001672101,29902.5,29902.5,,market,16767705470,,172635996,0.00000084,29892.23,7/18/23 16:32
sell,BTC-PERPETUAL,20,0.000669031,29894,29894,,market,16767700539,,172635972,0.00000034,29882.73,7/18/23 16:32
sell,BTC-PERPETUAL,30,0.001003546,29894,29894,,market,16767700539,,172635971,0.0000005,29882.73,7/18/23 16:32
buy,BTC-PERPETUAL,50,0.001672548,29894.5,29894.5,,market,16767700508,,172635970,0.00000084,29882.71,7/18/23 16:32
sell,BTC-PERPETUAL,50,0.001672409,29897,29897,,market,16767695979,,172635957,0.00000084,29889.7,7/18/23 16:31
buy,BTC-PERPETUAL,50,0.001672381,29897.5,29897.5,,market,16767695964,,172635956,0.00000084,29889.7,7/18/23 16:31
sell,BTC-PERPETUAL,50,0.001672409,29897,29897,,market,16767691394,,172635946,0.00000084,29885.68,7/18/23 16:31
buy,BTC-PERPETUAL,50,0.001672381,29897.5,29897.5,,market,16767691371,,172635945,0.00000084,29885.68,7/18/23 16:31
sell,BTC-PERPETUAL,50,0.001672381,29897.5,29897.5,,market,16767686572,,172635932,0.00000084,29886.66,7/18/23 16:30
buy,BTC-PERPETUAL,50,0.001672353,29898,29898,,market,16767686542,,172635931,0.00000084,29886.66,7/18/23 16:30
sell,BTC-PERPETUAL,50,0.001671514,29913,29913,,market,16767681418,,172635861,0.00000084,29904.69,7/18/23 16:30
buy,BTC-PERPETUAL,50,0.001671486,29913.5,29913.5,,market,16767681390,,172635860,0.00000084,29904.69,7/18/23 16:30
sell,BTC-PERPETUAL,50,0.001671514,29913,29913,,market,16767676846,,172635855,0.00000084,29897.54,7/18/23 16:29
buy,BTC-PERPETUAL,50,0.001671486,29913.5,29913.5,,market,16767676815,,172635854,0.00000084,29897.54,7/18/23 16:29
sell,BTC-PERPETUAL,50,0.001671458,29914,29914,,market,16767672391,,172635842,0.00000084,29895.54,7/18/23 16:29
buy,BTC-PERPETUAL,50,0.00167143,29914.5,29914.5,,market,16767672371,,172635841,0.00000084,29895.54,7/18/23 16:29
sell,BTC-PERPETUAL,50,0.001671458,29914,29914,,market,16767667843,,172635837,0.00000084,29903.49,7/18/23 16:28
buy,BTC-PERPETUAL,50,0.00167143,29914.5,29914.5,,market,16767667824,,172635836,0.00000084,29903.46,7/18/23 16:28
sell,BTC-PERPETUAL,50,0.001671458,29914,29914,,market,16767663149,,172635829,0.00000084,29907.14,7/18/23 16:28
buy,BTC-PERPETUAL,50,0.00167143,29914.5,29914.5,,market,16767663093,,172635828,0.00000084,29907.18,7/18/23 16:28
sell,BTC-PERPETUAL,50,0.001671458,29914,29914,,market,16767658506,,172635815,0.00000084,29901.24,7/18/23 16:27
buy,BTC-PERPETUAL,50,0.00167143,29914.5,29914.5,,market,16767658435,,172635814,0.00000084,29901.24,7/18/23 16:27
